"PO_COUNT","companycode","PO_Org","PO_Grp","material_no","Plant","MaterialGrp","Quantity","NetPrice","GrossValue","Vendor","source","type","created_date"
2,"3280","4000","001","02152800","4000","JJ108",3750.00,24.20,45375.00,"0000650091",,,"2008.09.09"
1,"3280","4000","001","02152800","4000","JJ108",450.00,12.10,5445.00,"0000650091",,,"2008.09.12"
1,"3280","4000","001","02153000","4000","JJ108",110.00,11.03,1213.30,"0000650091",,,"2008.01.03"
2,"3280","4000","001","02153100","4000","JJ108",224.00,18.02,2018.24,"0000650091",,,"2008.01.29"
1,"3280","4000","001","02153100","4000","JJ108",560.00,9.01,5045.60,"0000650091",,,"2008.02.26"
1,"3280","4000","001","02155100","4000","JJ108",1568.00,10.90,17091.20,"0000650091",,,"2008.03.28"
1,"3280","4000","001","02155100","4000","JJ108",224.00,10.90,2441.60,"0000650091",,,"2008.05.23"
1,"3280","4000","001","02155100","4000","JJ108",2464.00,10.90,26857.60,"0000650091",,,"2008.05.26"
1,"3280","4000","001","02155100","4000","JJ108",1344.00,10.80,14515.20,"0000650091",,,"2008.08.08"
1,"3280","4000","001","02155100","4000","JJ108",1120.00,10.80,12096.00,"0000650091",,,"2008.08.12"
1,"3280","4000","001","02155100","4000","JJ108",1344.00,10.55,14179.20,"0000650091",,,"2008.10.09"
1,"3280","4000","001","02155100","4000","JJ108",2240.00,10.55,23632.00,"0000650091",,,"2008.10.10"
1,"3280","4000","001","02156000","4000","JJ108",300.00,8.32,2496.00,"0000650091",,,"2008.02.05"
1,"3280","4000","001","02156000","4000","JJ108",600.00,8.32,4992.00,"0000650091",,,"2008.02.25"
3,"3280","4000","001","02156000","4000","JJ108",2100.00,24.96,17472.00,"0000650091",,,"2008.02.28"
1,"3280","4000","001","02156000","4000","JJ108",450.00,8.32,3744.00,"0000650091",,,"2008.06.03"
1,"3280","4000","001","02156000","4000","JJ108",150.00,8.32,1248.00,"0000650091",,,"2008.06.13"
1,"3280","4000","001","02156000","4000","JJ108",300.00,7.90,2370.00,"0000650091",,,"2008.09.05"
4,"3280","4000","001","02156000","4000","JJ108",3000.00,31.60,23700.00,"0000650091",,,"2008.09.08"
3,"3280","4000","001","02156000","4000","JJ108",2250.00,23.70,17775.00,"0000650091",,,"2008.09.09"
1,"3280","4000","001","02156900","4000","JJ108",1188.00,8.69,10323.72,"0000650091",,,"2008.03.10"
1,"3280","4000","001","02156900","4000","JJ108",1044.00,8.69,9072.36,"0000650091",,,"2008.03.12"
1,"3280","4000","001","02156900","4000","JJ108",1584.00,8.69,13764.96,"0000650091",,,"2008.03.15"
1,"3280","4000","001","02156900","4000","JJ108",1848.00,8.69,16059.12,"0000650091",,,"2008.04.18"
1,"3280","4000","001","02156900","4000","JJ108",396.00,8.61,3409.56,"0000650091",,,"2008.08.20"
1,"3280","4000","001","02156900","4000","JJ108",1716.00,8.61,14774.76,"0000650091",,,"2008.08.22"
1,"3280","4000","001","02156900","4000","JJ108",1716.00,8.25,14157.00,"0000650091",,,"2008.09.12"
1,"3280","4000","001","02156900","4000","JJ108",132.00,8.25,1089.00,"0000650091",,,"2008.09.16"
1,"3280","4000","001","02156900","4000","JJ108",264.00,8.25,2178.00,"0000650091",,,"2008.09.17"
1,"3280","4000","001","02159400","4000","JJ108",392.00,8.11,3179.12,"0000650091",,,"2008.03.18"
1,"3280","4000","001","02159400","4000","JJ108",420.00,8.11,3406.20,"0000650091",,,"2008.03.20"
1,"3280","4000","001","02159400","4000","JJ108",420.00,8.11,3406.20,"0000650091",,,"2008.04.17"
1,"3280","4000","001","02159400","4000","JJ108",280.00,8.11,2270.80,"0000650091",,,"2008.05.02"
1,"3280","4000","001","02159400","4000","JJ108",140.00,7.70,1078.00,"0000650091",,,"2008.09.24"
1,"3280","4000","001","02159400","4000","JJ108",420.00,7.85,3297.00,"0000650091",,,"2008.09.29"
1,"3280","4000","001","02159400","4000","JJ108",420.00,7.85,3297.00,"0000650091",,,"2008.10.07"
1,"3280","4000","001","02159400","4000","JJ108",140.00,7.85,1099.00,"0000650091",,,"2008.10.09"
1,"3280","4000","001","02159500","4000","JJ108",936.00,9.32,8723.52,"0000650091",,,"2008.02.22"
1,"3280","4000","001","02159500","4000","JJ108",312.00,9.32,2907.84,"0000650091",,,"2008.03.07"
1,"3280","4000","001","02159500","4000","JJ108",1560.00,9.32,14539.20,"0000650091",,,"2008.03.15"
1,"3280","4000","001","02159500","4000","JJ108",3276.00,9.32,30532.32,"0000650091",,,"2008.03.17"
1,"3280","4000","001","02159500","4000","JJ108",1092.00,9.32,10177.44,"0000650091",,,"2008.04.14"
2,"3280","4000","001","02159500","4000","JJ108",2964.00,18.64,27624.48,"0000650091",,,"2008.05.29"
3,"3280","4000","001","02159500","4000","JJ108",3432.00,26.55,30373.20,"0000650091",,,"2008.09.02"
1,"3280","4000","001","02159500","4000","JJ108",1716.00,8.85,15186.60,"0000650091",,,"2008.09.04"
1,"3280","4000","001","02159500","4000","JJ108",2340.00,9.02,21106.80,"0000650091",,,"2008.10.09"
2,"3280","4000","001","02159600","4000","JJ108",2112.00,17.18,18142.08,"0000650091",,,"2008.03.06"
1,"3280","4000","001","02159600","4000","JJ108",2112.00,8.59,18142.08,"0000650091",,,"2008.03.07"
2,"3280","4000","001","02159600","4000","JJ108",1848.00,17.18,15874.32,"0000650091",,,"2008.03.10"
1,"3280","4000","001","02159600","4000","JJ108",396.00,8.59,3401.64,"0000650091",,,"2008.04.17"
1,"3280","4000","001","02159600","4000","JJ108",396.00,8.59,3401.64,"0000650091",,,"2008.04.23"
1,"3280","4000","001","02159600","4000","JJ108",1452.00,8.59,12472.68,"0000650091",,,"2008.04.30"
1,"3280","4000","001","02159600","4000","JJ108",29.00,8.51,246.79,"0000650091",,,"2008.08.22"
1,"3280","4000","001","02159600","4000","JJ108",1452.00,8.16,11848.32,"0000650091",,,"2008.08.26"
2,"3280","4000","001","02159600","4000","JJ108",3828.00,16.32,31236.48,"0000650091",,,"2008.09.15"
1,"3280","4000","001","02159700","4000","JJ108",330.00,7.64,2521.20,"0000650091",,,"2008.02.15"
1,"3280","4000","001","02159700","4000","JJ108",330.00,7.64,2521.20,"0000650091",,,"2008.03.15"
1,"3280","4000","001","02180300","4000","JJ139",500.00,14.28,7140.00,"0000650091",,,"2008.02.27"
1,"3280","4000","001","02180300","4000","JJ139",500.00,14.28,7140.00,"0000650091",,,"2008.02.28"
1,"3280","4000","001","02180300","4000","JJ139",500.00,14.28,7140.00,"0000650091",,,"2008.03.06"
1,"3280","4000","001","02180300","4000","JJ139",500.00,14.28,7140.00,"0000650091",,,"2008.03.18"
1,"3280","4000","001","02180300","4000","JJ139",500.00,14.28,7140.00,"0000650091",,,"2008.04.09"
1,"3280","4000","001","02180300","4000","JJ139",500.00,14.28,7140.00,"0000650091",,,"2008.04.30"
1,"3280","4000","001","02180300","4000","JJ139",500.00,14.28,7140.00,"0000650091",,,"2008.05.09"
1,"3280","4000","001","02180300","4000","JJ139",500.00,14.28,7140.00,"0000650091",,,"2008.05.26"
1,"3280","4000","001","02180300","4000","JJ139",500.00,14.28,7140.00,"0000650091",,,"2008.06.05"
1,"3280","4000","001","02180300","4000","JJ139",499.00,14.13,7050.87,"0000650091",,,"2008.07.19"
1,"3280","4000","001","02180300","4000","JJ139",500.00,14.14,7070.00,"0000650091",,,"2008.08.15"
1,"3280","4000","001","02180300","4000","JJ139",500.00,13.56,6780.00,"0000650091",,,"2008.08.26"
1,"3280","4000","001","02180300","4000","JJ139",500.00,13.83,6915.00,"0000650091",,,"2008.09.29"
1,"3280","4000","001","02180300","4000","JJ139",432.00,13.83,5974.56,"0000650091",,,"2008.10.01"
1,"3280","4000","001","02180400","4000","JJ140",400.00,15.39,6156.00,"0000650091",,,"2008.01.17"
1,"3280","4000","001","02180400","4000","JJ140",399.00,15.39,6140.61,"0000650091",,,"2008.02.26"
1,"3280","4000","001","02180400","4000","JJ140",400.00,15.39,6156.00,"0000650091",,,"2008.02.28"
1,"3280","4000","001","02180400","4000","JJ140",400.00,15.39,6156.00,"0000650091",,,"2008.03.06"
1,"3280","4000","001","02180400","4000","JJ140",400.00,15.39,6156.00,"0000650091",,,"2008.03.10"
1,"3280","4000","001","02180400","4000","JJ140",400.00,15.39,6156.00,"0000650091",,,"2008.04.09"
1,"3280","4000","001","02180400","4000","JJ140",400.00,15.39,6156.00,"0000650091",,,"2008.04.17"
1,"3280","4000","001","02180400","4000","JJ140",411.00,15.39,6325.29,"0000650091",,,"2008.05.05"
1,"3280","4000","001","02180400","4000","JJ140",400.00,15.39,6156.00,"0000650091",,,"2008.05.16"
1,"3280","4000","001","02180400","4000","JJ140",400.00,15.39,6156.00,"0000650091",,,"2008.06.03"
1,"3280","4000","001","02180400","4000","JJ140",400.00,15.39,6156.00,"0000650091",,,"2008.07.07"
2,"3280","4000","001","02180400","4000","JJ140",802.00,30.48,12222.48,"0000650091",,,"2008.07.31"
1,"3280","4000","001","02180400","4000","JJ140",400.00,15.24,6096.00,"0000650091",,,"2008.08.07"
1,"3280","4000","001","02180400","4000","JJ140",337.00,15.24,5135.88,"0000650091",,,"2008.08.13"
1,"3280","4000","001","02180400","4000","JJ140",400.00,14.90,5960.00,"0000650091",,,"2008.10.10"
1,"3280","4000","001","02181100","4000","JJ144",320.00,17.10,5472.00,"0000650091",,,"2008.02.22"
1,"3280","4000","001","02181100","4000","JJ144",320.00,17.10,5472.00,"0000650091",,,"2008.03.15"
1,"3280","4000","001","02181100","4000","JJ144",320.00,17.10,5472.00,"0000650091",,,"2008.04.18"
1,"3280","4000","001","02181100","4000","JJ144",320.00,17.10,5472.00,"0000650091",,,"2008.05.13"
1,"3280","4000","001","02181100","4000","JJ144",597.00,17.10,10208.70,"0000650091",,,"2008.06.13"
1,"3280","4000","001","02181100","4000","JJ144",320.00,16.94,5420.80,"0000650091",,,"2008.07.31"
1,"3280","4000","001","02181100","4000","JJ144",320.00,16.94,5420.80,"0000650091",,,"2008.08.13"
1,"3280","4000","001","02181100","4000","JJ144",640.00,16.24,10393.60,"0000650091",,,"2008.09.24"
1,"3280","4000","001","99410017","4000","JJ379",562.00,24.19,13594.78,"0000600168",,,"2008.08.13"
5,"3280","4000","001","99420005","4000","JJ848",1536.00,107.25,32947.20,"0000600050",,,"2008.07.23"
2,"3280","4000","001","99420005","4000","JJ848",827.00,42.90,17739.15,"0000600050",,,"2008.08.29"
2,"3280","4000","001","99420006","4000","JJ848",479.00,42.10,10082.95,"0000600050",,,"2008.07.23"
3,"3280","4000","001","99420006","4000","JJ848",1057.00,63.15,22249.85,"0000600050",,,"2008.09.12"
2,"3280","4000","001","99430002","4000","JJ107",3380.00,26.22,44311.80,"0000650091",,,"2008.01.04"
1,"3280","4000","001","99430002","4000","JJ107",1792.00,12.06,21611.52,"0000650091",,,"2008.02.27"
3,"3280","4000","001","99430002","4000","JJ107",2200.00,36.18,26532.00,"0000650091",,,"2008.02.28"
1,"3280","4000","001","99430003","4000","JJ107",504.00,11.34,5715.36,"0000650091",,,"2008.01.03"
2,"3280","4000","001","99430003","4000","JJ107",1500.00,22.68,17010.00,"0000650091",,,"2008.01.04"
1,"3280","4000","001","99430003","4000","JJ107",588.00,10.65,6262.20,"0000650091",,,"2008.01.29"
1,"3280","4000","001","99430003","4000","JJ107",48.00,10.65,511.20,"0000650091",,,"2008.03.10"
1,"3280","4000","001","99430003","4000","JJ107",585.00,10.65,6230.25,"0000650091",,,"2008.03.12"
2,"3280","4000","001","99430015","4000","JJ118",3570.00,24.96,44553.60,"0000650091",,,"2008.05.08"
1,"3280","4000","001","99430015","4000","JJ118",2100.00,12.48,26208.00,"0000650091",,,"2008.05.09"
4,"3280","4000","001","99430015","4000","JJ118",4914.00,49.92,61326.72,"0000650091",,,"2008.05.13"
1,"3280","4000","001","99430015","4000","JJ118",210.00,12.48,2620.80,"0000650091",,,"2008.05.15"
1,"3280","4000","001","99430015","4000","JJ118",210.00,12.48,2620.80,"0000650091",,,"2008.05.20"
1,"3280","4000","001","99430015","4000","JJ118",210.00,11.85,2488.50,"0000650091",,,"2008.09.02"
1,"3280","4000","001","99430015","4000","JJ118",2730.00,11.85,32350.50,"0000650091",,,"2008.09.03"
2,"3280","4000","001","99430015","4000","JJ118",3990.00,23.70,47281.50,"0000650091",,,"2008.09.04"
5,"3280","4000","001","99430015","4000","JJ118",1748.00,59.25,20713.80,"0000650091",,,"2008.09.05"
1,"3280","4000","001","99430040","4000","JJ119",3120.00,11.63,36285.60,"0000650091",,,"2008.01.09"
1,"3280","4000","001","99430040","4000","JJ119",1950.00,11.63,22678.50,"0000650091",,,"2008.01.10"
1,"3280","4000","001","99430040","4000","JJ119",2145.00,10.86,23294.70,"0000650091",,,"2008.01.29"
1,"3280","4000","001","99430040","4000","JJ119",1560.00,10.86,16941.60,"0000650091",,,"2008.01.30"
1,"3280","4000","001","99430040","4000","JJ119",3315.00,10.86,36000.90,"0000650091",,,"2008.02.05"
1,"3280","4000","001","99430040","4000","JJ119",4290.00,10.86,46589.40,"0000650091",,,"2008.02.07"
1,"3280","4000","001","99430040","4000","JJ119",194.00,10.86,2106.84,"0000650091",,,"2008.02.28"
1,"3280","4000","001","99430040","4000","JJ119",390.00,10.86,4235.40,"0000650091",,,"2008.03.06"
2,"3280","4000","001","99430040","4000","JJ119",3120.00,21.72,33883.20,"0000650091",,,"2008.03.10"
1,"3280","4000","001","99430040","4000","JJ119",1755.00,10.86,19059.30,"0000650091",,,"2008.03.17"
1,"3280","4000","001","99430040","4000","JJ119",5070.00,10.86,55060.20,"0000650091",,,"2008.03.18"
1,"3280","4000","001","99430040","4000","JJ119",3120.00,10.86,33883.20,"0000650091",,,"2008.04.14"
1,"3280","4000","001","99430040","4000","JJ119",4290.00,10.86,46589.40,"0000650091",,,"2008.04.15"
2,"3280","4000","001","99430040","4000","JJ119",7800.00,21.72,84708.00,"0000650091",,,"2008.05.05"
2,"3280","4000","001","99430040","4000","JJ119",2340.00,21.72,25412.40,"0000650091",,,"2008.05.06"
2,"3280","4000","001","99430040","4000","JJ119",1169.00,21.72,12695.34,"0000650091",,,"2008.05.15"
1,"3280","4000","001","99430040","4000","JJ119",1755.00,10.86,19059.30,"0000650091",,,"2008.05.16"
1,"3280","4000","001","99430040","4000","JJ119",4875.00,10.86,52942.50,"0000650091",,,"2008.06.05"
1,"3280","4000","001","99430040","4000","JJ119",5265.00,10.86,57177.90,"0000650091",,,"2008.06.06"
1,"3280","4000","001","99430040","4000","JJ119",1169.00,10.86,12695.34,"0000650091",,,"2008.06.10"
1,"3280","4000","001","99430040","4000","JJ119",1755.00,10.52,18462.60,"0000650091",,,"2008.10.07"
1,"3280","4000","001","99430041","4000","JJ119",780.00,14.25,11115.00,"0000650091",,,"2008.01.11"
1,"3280","4000","001","99430041","4000","JJ119",1872.00,14.25,26676.00,"0000650091",,,"2008.01.13"
1,"3280","4000","001","99430041","4000","JJ119",1092.00,14.25,15561.00,"0000650091",,,"2008.01.14"
1,"3280","4000","001","99430041","4000","JJ119",312.00,12.28,3831.36,"0000650091",,,"2008.02.07"
1,"3280","4000","001","99430041","4000","JJ119",1560.00,12.28,19156.80,"0000650091",,,"2008.02.08"
1,"3280","4000","001","99430041","4000","JJ119",2028.00,12.28,24903.84,"0000650091",,,"2008.02.15"
1,"3280","4000","001","99430041","4000","JJ119",156.00,12.28,1915.68,"0000650091",,,"2008.02.26"
1,"3280","4000","001","99430041","4000","JJ119",2808.00,12.28,34482.24,"0000650091",,,"2008.03.06"
2,"3280","4000","001","99430041","4000","JJ119",4056.00,24.56,49807.68,"0000650091",,,"2008.04.17"
1,"3280","4000","001","99430041","4000","JJ119",2025.00,12.28,24867.00,"0000650091",,,"2008.05.15"
1,"3280","4000","001","99430041","4000","JJ119",2652.00,12.28,32566.56,"0000650091",,,"2008.06.13"
1,"3280","4000","001","99430041","4000","JJ119",156.00,12.15,1895.40,"0000650091",,,"2008.07.19"
2,"3280","4000","001","99430041","4000","JJ119",1404.00,24.32,17072.64,"0000650091",,,"2008.08.15"
1,"3280","4000","001","99430041","4000","JJ119",3276.00,12.16,39836.16,"0000650091",,,"2008.08.18"
1,"3280","4000","001","99430041","4000","JJ119",624.00,12.16,7587.84,"0000650091",,,"2008.08.20"
2,"3280","4000","001","99430041","4000","JJ119",2652.00,23.32,30922.32,"0000650091",,,"2008.09.05"
1,"3280","4000","001","99430041","4000","JJ119",156.00,11.66,1818.96,"0000650091",,,"2008.09.12"
1,"3280","4000","001","99430042","4000","JJ121",288.00,13.87,3994.56,"0000650091",,,"2008.01.03"
1,"3280","4000","001","99430042","4000","JJ121",1728.00,13.07,22584.96,"0000650091",,,"2008.02.01"
1,"3280","4000","001","99430042","4000","JJ121",1440.00,13.07,18820.80,"0000650091",,,"2008.02.05"
1,"3280","4000","001","99430042","4000","JJ121",144.00,13.07,1882.08,"0000650091",,,"2008.02.27"
1,"3280","4000","001","99430042","4000","JJ121",1152.00,13.07,15056.64,"0000650091",,,"2008.04.02"
1,"3280","4000","001","99430042","4000","JJ121",720.00,13.07,9410.40,"0000650091",,,"2008.04.03"
1,"3280","4000","001","99430044","4000","JJ121",2148.00,13.41,28804.68,"0000650091",,,"2008.01.03"
1,"3280","4000","001","99430044","4000","JJ121",1584.00,12.76,20211.84,"0000650091",,,"2008.01.29"
1,"3280","4000","001","99430044","4000","JJ121",1584.00,12.76,20211.84,"0000650091",,,"2008.04.02"
1,"3280","4000","001","99430044","4000","JJ121",1440.00,12.76,18374.40,"0000650091",,,"2008.04.03"
2,"3280","4000","001","99430044","4000","JJ121",2592.00,25.52,33073.92,"0000650091",,,"2008.05.06"
1,"3280","4000","001","99430044","4000","JJ121",144.00,12.76,1837.44,"0000650091",,,"2008.05.08"
2,"3280","4000","001","99430044","4000","JJ121",576.00,25.52,7349.76,"0000650091",,,"2008.05.15"
1,"3280","4000","001","99430044","4000","JJ121",143.00,12.76,1824.68,"0000650091",,,"2008.05.23"
1,"3280","4000","001","99430044","4000","JJ121",2160.00,12.63,27280.80,"0000650091",,,"2008.07.21"
1,"3280","4000","001","99430044","4000","JJ121",288.00,12.76,3674.88,"0000650091",,,"2008.07.23"
1,"3280","4000","001","99430044","4000","JJ121",168.00,12.64,2123.52,"0000650091",,,"2008.08.01"
1,"3280","4000","001","99430044","4000","JJ121",143.00,12.64,1807.52,"0000650091",,,"2008.08.15"
1,"3280","4000","001","99430044","4000","JJ121",144.00,12.64,1820.16,"0000650091",,,"2008.08.18"
1,"3280","4000","001","99430044","4000","JJ121",1440.00,12.64,18201.60,"0000650091",,,"2008.08.22"
1,"3280","4000","001","99430044","4000","JJ121",288.00,12.12,3490.56,"0000650091",,,"2008.08.26"
1,"3280","4000","001","99430047","4000","JJ118",588.00,17.20,10113.60,"0000650091",,,"2008.02.27"
2,"3280","4000","001","99430047","4000","JJ118",1029.00,34.40,17698.80,"0000650091",,,"2008.02.28"
1,"3280","4000","001","99430047","4000","JJ118",146.00,17.20,2511.20,"0000650091",,,"2008.03.10"
2,"3280","4000","001","99430047","4000","JJ118",2646.00,34.40,45511.20,"0000650091",,,"2008.05.06"
1,"3280","4000","001","99430047","4000","JJ118",588.00,17.20,10113.60,"0000650091",,,"2008.05.08"
1,"3280","4000","001","99430047","4000","JJ118",735.00,16.33,12002.55,"0000650091",,,"2008.09.02"
1,"3280","4000","001","99430047","4000","JJ118",56.00,16.33,914.48,"0000650091",,,"2008.09.04"
1,"3280","4000","001","99430048","4000","JJ121",1440.00,12.84,18489.60,"0000650091",,,"2008.02.08"
1,"3280","4000","001","99430048","4000","JJ121",144.00,12.84,1848.96,"0000650091",,,"2008.02.26"
1,"3280","4000","001","99430048","4000","JJ121",144.00,12.84,1848.96,"0000650091",,,"2008.05.15"
1,"3280","4000","001","99430048","4000","JJ121",576.00,12.84,7395.84,"0000650091",,,"2008.05.16"
1,"3280","4000","001","99430048","4000","JJ121",3600.00,12.84,46224.00,"0000650091",,,"2008.05.26"
1,"3280","4000","001","99430048","4000","JJ121",720.00,12.71,9151.20,"0000650091",,,"2008.07.21"
1,"3280","4000","001","99430048","4000","JJ121",1008.00,12.72,12821.76,"0000650091",,,"2008.08.08"
1,"3280","4000","001","99430048","4000","JJ121",432.00,12.72,5495.04,"0000650091",,,"2008.08.12"
1,"3280","4000","001","99430048","4000","JJ121",288.00,12.72,3663.36,"0000650091",,,"2008.08.13"
1,"3280","4000","001","99430048","4000","JJ121",288.00,12.72,3663.36,"0000650091",,,"2008.08.15"
1,"3280","4000","001","99430048","4000","JJ121",288.00,12.72,3663.36,"0000650091",,,"2008.08.20"
1,"3280","4000","001","99430048","4000","JJ121",286.00,12.72,3637.92,"0000650091",,,"2008.08.22"
1,"3280","4000","001","99430048","4000","JJ121",288.00,12.19,3510.72,"0000650091",,,"2008.09.05"
1,"3280","4000","001","99430048","4000","JJ121",288.00,12.43,3579.84,"0000650091",,,"2008.10.09"
1,"3280","4000","001","99430048","4000","JJ121",1584.00,12.43,19689.12,"0000650091",,,"2008.10.10"
1,"3280","4000","001","99430048","4000","JJ121",720.00,12.43,8949.60,"0000650091",,,"2008.10.15"
1,"3280","4000","001","99430049","4000","JJ121",720.00,13.12,9446.40,"0000650091",,,"2008.03.07"
1,"3280","4000","001","99430049","4000","JJ121",864.00,13.12,11335.68,"0000650091",,,"2008.03.10"
1,"3280","4000","001","99430049","4000","JJ121",720.00,13.12,9446.40,"0000650091",,,"2008.05.08"
1,"3280","4000","001","99430049","4000","JJ121",864.00,13.12,11335.68,"0000650091",,,"2008.05.09"
4,"3280","4000","001","99430049","4000","JJ121",864.00,52.48,11335.68,"0000650091",,,"2008.05.13"
1,"3280","4000","001","99430049","4000","JJ121",864.00,13.12,11335.68,"0000650091",,,"2008.05.26"
1,"3280","4000","001","99430049","4000","JJ121",1008.00,12.70,12801.60,"0000650091",,,"2008.10.10"
1,"3280","4000","001","99430049","4000","JJ121",864.00,12.70,10972.80,"0000650091",,,"2008.10.15"
1,"3280","4000","001","99430050","4000","JJ119",195.00,10.91,2127.45,"0000650091",,,"2008.01.17"
1,"3280","4000","001","99430050","4000","JJ119",1737.00,10.91,18950.67,"0000650091",,,"2008.01.29"
1,"3280","4000","001","99430050","4000","JJ119",1950.00,10.91,21274.50,"0000650091",,,"2008.02.01"
1,"3280","4000","001","99430050","4000","JJ119",3120.00,10.91,34039.20,"0000650091",,,"2008.03.25"
2,"3280","4000","001","99430050","4000","JJ119",9555.00,21.82,104245.05,"0000650091",,,"2008.04.09"
1,"3280","4000","001","99430050","4000","JJ119",2097.00,10.91,22878.27,"0000650091",,,"2008.04.10"
1,"3280","4000","001","99430050","4000","JJ119",780.00,10.91,8509.80,"0000650091",,,"2008.05.06"
1,"3280","4000","001","99430050","4000","JJ119",585.00,10.91,6382.35,"0000650091",,,"2008.05.09"
2,"3280","4000","001","99430050","4000","JJ119",2916.00,21.82,31813.56,"0000650091",,,"2008.05.15"
1,"3280","4000","001","99430050","4000","JJ119",2145.00,10.91,23401.95,"0000650091",,,"2008.05.16"
1,"3280","4000","001","99430050","4000","JJ119",585.00,10.91,6382.35,"0000650091",,,"2008.05.20"
1,"3280","4000","001","99430050","4000","JJ119",195.00,10.91,2127.45,"0000650091",,,"2008.05.23"
1,"3280","4000","001","99430050","4000","JJ119",3315.00,10.81,35835.15,"0000650091",,,"2008.07.31"
1,"3280","4000","001","99430050","4000","JJ119",5070.00,10.81,54806.70,"0000650091",,,"2008.08.01"
1,"3280","4000","001","99430050","4000","JJ119",195.00,10.81,2107.95,"0000650091",,,"2008.08.07"
1,"3280","4000","001","99430050","4000","JJ119",195.00,10.81,2107.95,"0000650091",,,"2008.08.12"
1,"3280","4000","001","99430050","4000","JJ119",2730.00,10.81,29511.30,"0000650091",,,"2008.08.18"
1,"3280","4000","001","99430050","4000","JJ119",2145.00,10.81,23187.45,"0000650091",,,"2008.08.20"
2,"3280","4000","001","99430050","4000","JJ119",2145.00,20.72,22222.20,"0000650091",,,"2008.09.02"
1,"3280","4000","001","99430050","4000","JJ119",390.00,10.36,4040.40,"0000650091",,,"2008.09.05"
1,"3280","4000","001","99430050","4000","JJ119",3120.00,10.36,32323.20,"0000650091",,,"2008.09.15"
1,"3280","4000","001","99430050","4000","JJ119",4875.00,10.36,50505.00,"0000650091",,,"2008.09.16"
1,"3280","4000","001","99430050","4000","JJ119",3900.00,10.36,40404.00,"0000650091",,,"2008.09.17"
1,"3280","4000","001","99430050","4000","JJ119",390.00,10.36,4040.40,"0000650091",,,"2008.09.18"
1,"3280","4000","001","99430051","4000","JJ119",156.00,14.35,2238.60,"0000650091",,,"2008.01.09"
1,"3280","4000","001","99430051","4000","JJ119",1560.00,12.77,19921.20,"0000650091",,,"2008.01.17"
1,"3280","4000","001","99430051","4000","JJ119",1560.00,12.77,19921.20,"0000650091",,,"2008.04.17"
1,"3280","4000","001","99430051","4000","JJ119",1560.00,12.64,19718.40,"0000650091",,,"2008.07.19"
1,"3280","4000","001","99430051","4000","JJ119",1560.00,12.65,19734.00,"0000650091",,,"2008.08.13"
2,"3280","4000","001","99430052","4000","JJ121",3024.00,27.52,41610.24,"0000650091",,,"2008.01.10"
1,"3280","4000","001","99430052","4000","JJ121",576.00,13.76,7925.76,"0000650091",,,"2008.01.11"
1,"3280","4000","001","99430052","4000","JJ121",144.00,13.76,1981.44,"0000650091",,,"2008.01.14"
1,"3280","4000","001","99430052","4000","JJ121",2016.00,13.00,26208.00,"0000650091",,,"2008.02.22"
1,"3280","4000","001","99430052","4000","JJ121",1584.00,13.00,20592.00,"0000650091",,,"2008.03.07"
1,"3280","4000","001","99430052","4000","JJ121",144.00,13.00,1872.00,"0000650091",,,"2008.03.18"
1,"3280","4000","001","99430052","4000","JJ121",3720.00,13.00,48360.00,"0000650091",,,"2008.03.19"
1,"3280","4000","001","99430052","4000","JJ121",3360.00,13.00,43680.00,"0000650091",,,"2008.03.20"
1,"3280","4000","001","99430052","4000","JJ121",810.00,13.00,10530.00,"0000650091",,,"2008.03.25"
2,"3280","4000","001","99430052","4000","JJ121",3840.00,26.00,49920.00,"0000650091",,,"2008.04.30"
1,"3280","4000","001","99430052","4000","JJ121",2400.00,13.00,31200.00,"0000650091",,,"2008.05.01"
2,"3280","4000","001","99430052","4000","JJ121",5040.00,26.00,65520.00,"0000650091",,,"2008.06.03"
3,"3280","4000","001","99430052","4000","JJ121",1680.00,37.02,20731.20,"0000650091",,,"2008.09.02"
1,"3280","4000","001","99430052","4000","JJ121",1800.00,12.34,22212.00,"0000650091",,,"2008.09.03"
1,"3280","4000","001","99430052","4000","JJ121",600.00,12.34,7404.00,"0000650091",,,"2008.09.04"
2,"3280","4000","001","99430052","4000","JJ121",1080.00,24.68,13327.20,"0000650091",,,"2008.09.05"
1,"3280","4000","001","99430052","4000","JJ121",119.00,12.34,1468.46,"0000650091",,,"2008.09.12"
1,"3280","4000","001","99430052","4000","JJ121",1440.00,12.59,18129.60,"0000650091",,,"2008.10.03"
1,"3280","4000","001","99430062","4000","JJ119",1560.00,19.81,30903.60,"0000650091",,,"2008.04.10"
1,"3280","4000","001","99430062","4000","JJ119",480.00,19.81,9508.80,"0000650091",,,"2008.04.15"
1,"3280","4000","001","99430064","4000","JJ139",1000.00,13.39,13390.00,"0000650091",,,"2008.01.09"
1,"3280","4000","001","99430064","4000","JJ139",500.00,14.45,7225.00,"0000650091",,,"2008.03.20"
1,"3280","4000","001","99430064","4000","JJ139",900.00,14.45,13005.00,"0000650091",,,"2008.03.25"
1,"3280","4000","001","99430064","4000","JJ139",1502.00,14.30,21478.60,"0000650091",,,"2008.07.19"
1,"3280","4000","001","99430064","4000","JJ139",1505.00,13.72,20648.60,"0000650091",,,"2008.09.12"
